race_id,car_no,raw_finish_position,finish_status_detail,exception_name_from_html,exception_margin,exception_agari,exception_decision,exception_sb,exception_comment
5620240819020004,7,落,crash,阿部充宏,,,,,１角アンコ
5620240819030005,2,落,crash,林敬宏,,,,,
5620240819030012,7,失,disqualified,湊聖二,,,,,
5620240927010006,2,失,disqualified,佐藤雅彦,,,,,
5620240927020009,4,落,crash,橋本宇宙,,,,,
5620240927020009,1,失,disqualified,山本巨樹,,,,S,
5620241003020004,5,失,disqualified,村松俊弥,,,,,
5620241003030001,4,落,crash,齋藤仁,,,,,
5620241003030001,2,失,disqualified,菊池崇訓,,,,S,
5620241018030007,1,落,crash,米嶋恵介,,,,B,
5620241018030007,4,落,crash,武田憲祐,,,,,
5620241018030007,6,落,crash,渋谷海,,,,,
5620241105010002,7,落,crash,伊藤温希,,,,,牛田続接触
5620241105010010,3,落,crash,佐藤雅春,,,,,鐘４角接触
5620241105010010,6,落,crash,金田涼馬,,,,S,鐘４角接触
5620241105020008,2,欠,absent,志村龍己,,,,,当日に欠場
5620241118020003,3,失,disqualified,岡嵜浩一,,,,,内抜き３失
5620241218010009,3,落,crash,蓮井祐輝,,,,,
5620241218020003,3,落,crash,大林亮介,,,,,
5620241218020003,7,落,crash,中嶋響,,,,,
5620241218030003,5,欠,absent,徳吉正治,,,,,
5620241218030007,3,落,crash,戸伏康夫,,,,,
5620241231010003,2,落,crash,宮司周郎,,,,,
5620241231010003,5,落,crash,田中勝仁,,,,,
5620241231030006,5,落,crash,今野大輔,,,,,
5620241231030006,6,落,crash,寺崎祐樹,,,,,
5620250120010003,1,失,disqualified,山崎駿哉,,,,SB,斜行し２失
5620250120010009,7,失,disqualified,高橋晋也,,,,B,内線踏切り
5620250120010012,1,落,crash,園田匠,,,,,押上げられ
5620250120010012,6,失,disqualified,高橋築,,,,,押上げ５失
5620250120020003,4,落,crash,土井勲,,,,,接触し落車
5620250127020003,3,落,crash,出口謙一郎,,,,,３半で落車
5620250127020003,7,落,crash,島野浩司,,,,,３半で落車
5620250227010005,5,欠,absent,小塚潤,,,,,当日欠場
5620250227030006,6,欠,absent,溝口香奈,,,,,
5620250322030004,3,落,crash,峠祐介,,,,,
5620250401020003,4,落,crash,谷口友真,,,,,妨害受落車
5620250401020003,6,失,disqualified,岩城佑典,,,,,遅れ追上げ
5620250401030011,1,落,crash,南修二,,,,,
5620250401030011,5,落,crash,小松原正登,,,,,
5620250401030011,4,失,disqualified,田中誠,,,,,
5620250408010008,2,落,crash,田村風起,,,,,終審前落車
5620250408020001,1,落,crash,平川公一,,,,,捲るも接触
5620250408020001,6,落,crash,里見恒平,,,,S,捲るも接触
5620250408020003,5,落,crash,三木翔太,,,,,内外絡まれ
5620250408020003,7,落,crash,中野彰人,,,,,４角内掬い
5620250416010001,4,落,crash,田村裕也,,,,S,強引逃争い
5620250416010001,5,落,crash,松本定,,,,,逃争い接触
5620250416010011,4,失,disqualified,國村洋,,,,,大きく張り
5620250509010012,3,欠,absent,芦澤大輔,,,,,
5620250518020010,5,失,disqualified,三ツ石康洋,,,,,
5620250617010002,1,落,crash,阿部拓真,,,,,１角追突し
5620250617010002,2,落,crash,佐々木龍,,,,,競合い接触
5620250617010002,4,落,crash,佐藤友和,,,,,阿部拓続落
5620250617010002,3,失,disqualified,坂井洋,,,,S,飛付押上げ
5620250617010006,3,失,disqualified,久米詩,,,,,梅川続接触
5620250617010007,6,故,accident_finish,山原さくら,,,,,雁行触棄権
5620250617010008,7,落,crash,鈴木奈央,,,,,３半追突し
5620250617010009,2,落,crash,山本伸一,,,,,Ｈ前接触し
5620250617010009,6,落,crash,伊藤颯馬,,,,,Ｈ前接触し
5620250617010011,6,欠,absent,山田諒,,,,,急病当日欠
5620250617020007,5,失,disqualified,山崎賢人,,,,,誘導を妨害
5620250617020011,4,落,crash,大久保花梨,,,,,Ｈ過ぎ接触
5620250617040007,7,落,crash,村田雅一,,,,,鐘前で接触
5620250617050005,3,失,disqualified,守澤太志,,,,,振上押上げ
5620250617060001,5,落,crash,黒沢征治,,,,,
5620250617060001,6,失,disqualified,寺沼拓摩,,,,,
5620250617060008,9,落,crash,山田久徳,,,,,
5620250617060008,3,失,disqualified,渡部幸訓,,,,,
5620250629010007,2,失,disqualified,山根慶太,,,,,斜行し故障
5620250705020002,7,故,accident_finish,國井裕樹,,,,,
5620250711010010,1,落,crash,廣川泰昭,,,,,直線接触落
5620250711020002,6,欠,absent,明星晴道,,,,,当日欠場で
5620250711020011,2,失,disqualified,吉川裕二,,,,,大きく牽制
5620250719020003,2,落,crash,谷口明正,,,,,
5620250719020003,5,落,crash,佐伯辰哉,,,,,
5620250719030010,5,落,crash,磯田旭,,,,,
5620250719030010,6,失,disqualified,貴志修己,,,,S,
5620250723010004,1,落,crash,元砂海人,,,,,掬われ接触
5620250723010004,2,落,crash,宮原貴之,,,,,森川追接触
5620250723020007,4,欠,absent,後藤彰仁,,,,,急病当日欠
5620250723030003,6,落,crash,今村俊雄,,,,,
5620250723030005,2,落,crash,大和久保美,,,,,
5620250723030005,3,落,crash,星野しほ,,,,,
5620250809010002,3,落,crash,花村直人,,,,,目標捲られ
5620250809010002,4,落,crash,高木修二,,,,S,直線乗上げ
5620250809020009,3,失,disqualified,山本修平,,,,B,誘導員妨害
5620250815020003,3,落,crash,加藤寛治,,,,S,終１角接触
5620250815020003,4,落,crash,大澤雄大,,,,,離れ外併走
5620250815020005,4,落,crash,市村昌樹,,,,,終３角接触
5620250815020006,5,落,crash,佐藤康紀,,,,,終１角接触
5620250815020008,2,落,crash,佐藤健太,,,,S,Ｈ不利受け
5620250815020008,6,失,disqualified,大塚健一郎,,,,,ホーム押圧
5620250827020001,1,落,crash,土井勲,,,,,張られ落車
5620250827020001,4,失,disqualified,南部亮太,,,,S,牽制し膨れ
5620250827030004,2,落,crash,吉堂将規,,,,,
5620250831020002,3,欠,absent,長澤和光,,,,,当日欠場
5620250905030006,1,失,disqualified,藤岡徹也,,,,,
5620250917010011,4,落,crash,原田翔真,,,,,
5620250927020005,1,落,crash,高橋清太郎,,,,S,
5620251007020002,2,失,disqualified,尾崎勝弘,,,,,四角で落車
5620251018010001,5,失,disqualified,金田舞夏,,,,,
5620251018010004,4,欠,absent,野崎翼,,,,,
5620251018020005,6,落,crash,三浦靖,,,,,
5620251018020005,7,落,crash,中村淳,,,,,
5620251024010007,4,落,crash,松岡健介,,,,,
5620251024020004,3,落,crash,山崎敦雄,,,,,
5620251101010009,1,失,disqualified,真田晃,,,,S,
5620251101020009,3,失,disqualified,小林申太,,,,,
5620251101020010,4,欠,absent,坂本将太郎,,,,,
5620251101020011,4,落,crash,佐野梅一,,,,S,
5620251101020011,6,落,crash,藤野一良,,,,,
5620251101020011,7,失,disqualified,丸山貴秀,,,,,
5620251110030009,3,落,crash,五日市誠,,,,S,
5620251110030009,4,落,crash,芦澤辰弘,,,,,
5620251110030011,3,失,disqualified,新田康仁,,,,,
5620251116010003,3,落,crash,近藤修康,,,,,
5620251127010007,7,落,crash,米嶋恵介,,,,,ライン任せ
5620251127010009,5,落,crash,桑名僚也,,,,,内攻め落車
5620251127010010,7,失,disqualified,佐藤康紀,,,,,二着も失格
5620251203020001,3,失,disqualified,板根茜弥,,,,,
5620251209020006,1,欠,absent,吉田夢希斗,,,,,
5620251218020003,6,失,disqualified,吉田昌弘,,,,,
5620251231010012,3,落,crash,犬伏湧也,,,,,
5620251231010012,4,落,crash,桑原大志,,,,,
5620251231010012,5,失,disqualified,中釜章成,,,,B,
5620251231020001,7,欠,absent,廣田樹里,,,,,
5620260224020003,2,,unknown_exception,櫻井太士,,,,,
5620260224020003,3,,unknown_exception,坪内恒,,,,,
5620260224020003,4,,unknown_exception,田中洋輔,,,,,
5620260224020003,5,,unknown_exception,島野浩司,,,,,
5620260224020003,6,,unknown_exception,峰重祐之介,,,,,
5620260224020003,7,,unknown_exception,今井聡,,,,,
5620260224020003,1,欠,absent,山口聖矢,,,,,
5620260224030008,4,落,crash,松尾透,,,,,
5620260224030008,5,失,disqualified,竹内智彦,,,,,
5620260301020007,2,失,disqualified,山本健也,,,,,
5620260401020007,6,落,crash,安部貴之,,,,,
5620260401030012,3,落,crash,小原太樹,,,,,
5620260401030012,4,落,crash,村上博幸,,,,,
5620260401030012,5,落,crash,横山尚則,,,,,
5620260401030012,6,落,crash,小堀敢太,,,,,
5620260504010001,4,失,disqualified,黒滝大翔,,,,,
5620260504030004,4,失,disqualified,前田義和,,,,,
5620260516010003,5,落,crash,古田義明,,,,,
5620260516010003,6,落,crash,山城光央,,,,,
5620260516030009,7,失,disqualified,中村翔平,,,,,
5620260616010001,3,落,crash,小林泰正,,,,,掬い妨害受
5620260616010001,2,失,disqualified,菅田壱道,,,,,外帯線進入
5620260616020002,6,失,disqualified,松岡辰泰,,,,,牽制斜行し
5620260616030012,6,欠,absent,児玉碧衣,,,,,当日欠場
5620260616040006,9,失,disqualified,太田海也,,,,,外張り故障
5620260616040006,3,故,accident_finish,山田久徳,,,,,車体故障し
5620260616050005,1,落,crash,青野将大,,,,,４角落車し
5620260616050005,5,失,disqualified,森田優弥,,,,B,１着も失格
5620260616050006,1,落,crash,渡部幸訓,,,,S,鐘４角落車
5620260616050006,4,落,crash,吉澤純平,,,,,乗り上げて
5620260616050006,6,落,crash,渡邉豪大,,,,,挟まれ落車
5620260616050006,8,落,crash,橋本強,,,,,落巻き込ま
5620260616050007,3,落,crash,小倉竜二,,,,,切り替え落
5620260616050010,2,失,disqualified,南修二,,,,,押圧し失格
5620260616060002,7,落,crash,諸橋愛,,,,,
5620260616060002,9,失,disqualified,山口拳矢,,,,,
5620260616060004,1,失,disqualified,山田久徳,,,,S,
5620260616060004,8,失,disqualified,橋本強,,,,,
5620260616060012,1,落,crash,郡司浩平,,,,S,
7420230202010006,2,落,crash,櫻井丈,,,,,
7420230202030006,1,落,crash,高橋泰裕,,,,,
7420230202030006,3,失,disqualified,三ッ井武,,,,S,
7420230202030006,6,失,disqualified,内藤敦,,,,,
7420230202030008,2,欠,absent,山原さくら,,,,,
7420230211010005,4,落,crash,川又裕樹,,,,,
7420230211010005,5,失,disqualified,隅直幸,,,,,
7420230211010006,3,落,crash,清水邦章,,,,,
7420230211010006,4,落,crash,増田鉄男,,,,,
7420230216010001,3,落,crash,佐古雅俊,,,,,４角で接触
7420230216010001,5,落,crash,河野淳吾,,,,,４角で接触
7420230216010012,3,失,disqualified,坂本修一,,,,,切替鋭押圧
7420230223010012,9,落,crash,南修二,,,,,口空き接触
7420230223020003,8,落,crash,末木浩二,,,,,叩れ３番手
7420230223040011,4,失,disqualified,村上博幸,,,,,
7420230305020007,2,落,crash,好永晃,,,,,
7420230305020007,4,落,crash,谷口幸司,,,,,
7420230314010003,3,失,disqualified,小林宏年,,,,,
7420230314010005,2,落,crash,加藤昌平,,,,,
7420230314010005,4,落,crash,屋宜浩二,,,,,
7420230314010005,5,落,crash,星島太,,,,,
7420230314020009,4,落,crash,米原大輔,,,,,
7420230319010001,1,落,crash,川野深,,,,,捲り併され
7420230319010001,3,落,crash,辻力,,,,,後手外出し
7420230319020005,2,落,crash,吉田健市,,,,,捌かれ後方
7420230319020005,5,失,disqualified,三谷政史,,,,,凌ぐも斜行
7420230319020009,2,落,crash,稲吉悠大,,,,,踏込み接触
7420230319020009,7,故,accident_finish,中井俊亮,,,,,ＨＳ接触し
7420230406010005,3,落,crash,三好恵一郎,,,,,前追込み策
7420230406010011,5,落,crash,筒井敦史,,,,,接触し落車
7420230406030001,4,落,crash,山本拳也,,,,,中割り失敗
7420230406030005,2,落,crash,池田勇人,,,,S,鐘過ぎ落車
7420230514010002,3,落,crash,升澤祥晃,,,,,
7420230514010002,4,落,crash,高木修二,,,,,
7420230514010002,7,落,crash,橋本忠延,,,,,
7420230514010004,2,落,crash,岡田浩太,,,,,
7420230514010004,3,失,disqualified,岡田大門,,,,,
7420230514010005,5,欠,absent,高橋清太郎,,,,,
7420230514010005,6,落,crash,石山直哉,,,,,
7420230514010006,4,落,crash,中野功史,,,,,
7420230514010006,5,落,crash,山根泰道,,,,,
7420230514020008,6,失,disqualified,梶應弘樹,,,,,
7420230514020009,7,落,crash,篠原英雄,,,,,
7420230514030005,5,落,crash,曽我部匡史,,,,,
7420230523010005,2,落,crash,伊藤亮,,,,,直線で落車
7420230523010010,5,故,accident_finish,吉岡伸太郎,,,,,車体故障し
7420230523020009,2,落,crash,尾崎剛,,,,,直線絡んで
7420230523020009,5,失,disqualified,須永優太,,,,,直線押上げ
7420230523030008,7,落,crash,久島尚樹,,,,,
7420230607020008,1,落,crash,吉田智哉,,,,,
7420230607020008,3,落,crash,蓮井祐輝,,,,,
7420230607030009,3,落,crash,西岡拓朗,,,,,
7420230622010003,4,失,disqualified,木谷凉,,,,,
7420230622010003,5,失,disqualified,木村健司,,,,,
7420230622020002,6,落,crash,木幡幸仁,,,,,
7420230622020002,5,失,disqualified,小峰一貴,,,,,
7420230701030001,3,落,crash,横山愛海,,,,B,
7420230701030001,4,落,crash,日野友葵,,,,,
7420230701030001,6,失,disqualified,奥平彩乃,,,,,
7420230716020002,3,欠,absent,笹川竜治,,,,,
7420230804010003,6,欠,absent,多田司,,,,,当日欠場
7420230804010009,4,落,crash,立石拓也,,,,,接触し落車
7420230804010009,7,失,disqualified,菊谷信一,,,,,押上げ２失
7420230804030003,7,欠,absent,竹澤雅也,,,,,
7420230816010004,6,失,disqualified,木村元信,,,,,
7420230816020006,7,落,crash,徳永泰粋,,,,,
7420230816020007,4,失,disqualified,時松正,,,,,
7420230828010004,3,落,crash,樋口瑛土,,,,,前落車乗上
7420230828010004,4,落,crash,菅田和宏,,,,,踏合い落車
7420230828010007,6,落,crash,木下宙,,,,,組立て半端
7420230828020012,6,失,disqualified,近藤翔馬,,,,,後ろに貢献
7420230828030012,5,落,crash,石原颯,,,,,
7420230828030012,2,失,disqualified,黒沢征治,,,,B,
7420230908010006,1,失,disqualified,藤田剣次,,,,S,
7420230908020002,6,欠,absent,服部正継,,,,,
7420230928010002,6,失,disqualified,岡崎昭次,,,,,外入し失格
7420230928020006,3,落,crash,萱島大介,,,,,乗上げ落車
7420230928020006,4,落,crash,丸山貴秀,,,,,妨害受けて
7420230928020006,6,失,disqualified,猪俣康一,,,,,斜行し失格
7420230928030001,6,落,crash,倉松涼,,,,,
7420230928030001,3,失,disqualified,石井毅,,,,S,
7420231005020008,2,失,disqualified,宮崎大空,,,,B,
7420231005030009,6,失,disqualified,中野光太郎,,,,,
7420231017010001,4,失,disqualified,中山敬太郎,,,,,
7420231017010006,6,落,crash,鳥生知八,,,,,
7420231017010008,4,失,disqualified,高田真幸,,,,,
7420231017020002,4,失,disqualified,北沢勝弘,,,,,
7420231017020003,2,欠,absent,米澤大輔,,,,,
7420231017020003,7,失,disqualified,赤石聡,,,,,
7420231017030002,5,失,disqualified,五十嵐博一,,,,,
7420231114020002,1,欠,absent,鶴岡與之,,,,,
7420231114030004,2,落,crash,二條祐也,,,,,
7420231121020001,1,失,disqualified,足達重満,,,,S,斜行し１失
7420231121020008,5,落,crash,佐々木則幸,,,,,接触し落車
7420240103010011,2,欠,absent,児玉慎一郎,,,,,当日欠場
7420240103020009,3,落,crash,八尋英輔,,,,,浮下げ乗上
7420240103020009,4,落,crash,山中貴雄,,,,,切替え接触
7420240103020009,6,落,crash,片山智晴,,,,,前に乗上げ
7420240103020009,7,落,crash,田村大,,,,,林と雁行負
7420240304010001,6,失,disqualified,竹元太志,,,,,先手追上遭
7420240304010006,4,欠,absent,荒川ひかり,,,,,当日欠場
7420240304030002,5,落,crash,時松正,,,,,
7420240304030002,6,落,crash,江口晃正,,,,,
7420240304030008,2,落,crash,山田裕哉,,,,,
7420240317020003,2,失,disqualified,藤田周磨,,,,SB,斜行し失格
7420240411030004,4,落,crash,工藤文彦,,,,,鐘３半追突
7420240411030004,5,落,crash,柴田洋輔,,,,,鐘３半接触
7420240411030004,1,失,disqualified,古賀勝大,,,,S,村田追斜行
7420240411030010,5,失,disqualified,吉澤純平,,,,,内圏線踏切
7420240411040001,3,落,crash,北野武史,,,,,
7420240411040006,1,失,disqualified,松井優佳,,,,,
7420240424010010,3,落,crash,岡光良,,,,,絡んで落車
7420240424010010,7,落,crash,児玉慎一郎,,,,,内入り接触
7420240424020005,5,落,crash,篠原龍馬,,,,,離れて接触
7420240430010002,2,落,crash,今野大輔,,,,,
7420240430010002,5,落,crash,阿部功,,,,,
7420240514020006,3,欠,absent,松尾玄太,,,,,
7420240514020007,1,落,crash,古屋琢晶,,,,,
7420240514020007,2,落,crash,高木和仁,,,,,
7420240514020007,4,失,disqualified,田口裕一,,,,,
7420240525010009,5,落,crash,小原太樹,,,,,鐘４角接触
7420240525010009,9,落,crash,山田久徳,,,,,鐘４角追突
7420240525020005,7,失,disqualified,椎木尾拓哉,,,,,
7420240525020005,4,故,accident_finish,青野将大,,,,,
7420240525020007,9,失,disqualified,小岩大介,,,,,
7420240710030001,7,失,disqualified,菊池崇史,,,,,
7420240718020001,6,失,disqualified,服部克久,,,,,１着も失格
7420240718020011,3,落,crash,田川翔琉,,,,,斬って中団
7420240718020012,2,落,crash,板橋慎治,,,,S,前に追突し
7420240718020012,6,落,crash,山崎岳志,,,,,内に粘られ
7420240718030001,6,失,disqualified,長澤和光,,,,,
7420240718030004,7,失,disqualified,岡崎昭次,,,,,
7420240718030007,3,落,crash,柴田祐也,,,,,
7420240718030007,7,落,crash,田中孝法,,,,,
7420240725020004,6,失,disqualified,吉川誠,,,,,
7420240801020011,2,落,crash,須藤誠,,,,,切替え接触
7420240801020011,6,落,crash,関根彰人,,,,,接触し落車
7420240801020011,5,失,disqualified,都築巧,,,,,斜行し１失
7420240801030005,7,欠,absent,三澤あゆみ,,,,,
7420240820010007,1,欠,absent,松本定,,,,,
7420240820010007,7,失,disqualified,篠原英雄,,,,,
7420240820020006,3,落,crash,早坂道義,,,,,
7420240820020006,7,落,crash,山口直樹,,,,,
7420240820030007,1,故,accident_finish,倉松涼,,,,,
7420240917020005,4,欠,absent,小柳智徳,,,,,当日欠場
7420240917030004,1,失,disqualified,谷口幸司,,,,S,
7420240917030008,2,落,crash,川口雄太,,,,,
7420240917030008,3,故,accident_finish,澤田義和,,,,,
7420240917030012,1,失,disqualified,田尾駿介,,,,S,
7420240917030012,2,失,disqualified,稲川翔,,,,,
7420241112010002,3,欠,absent,嶋貫高大,,,,,当日欠場
7420241112020001,7,失,disqualified,原清孝,,,,,菅原叩けず
7420241126020010,1,落,crash,中村圭志,,,,,３角で落車
7420241126020010,7,落,crash,渡辺十夢,,,,,追えず接触
7420241126030011,6,落,crash,田中和磨,,,,,
7420241225010009,3,欠,absent,林大悟,,,,,当日欠場し
7420241225010010,5,失,disqualified,西田優大,,,,B,逃げ末一息
7420241230020003,4,落,crash,楢原由将,,,,,
7420241230020003,1,失,disqualified,齋藤輝彦,,,,S,
7420241230020005,1,落,crash,上吹越直樹,,,,S,
7420241230020005,3,落,crash,今井聡,,,,,
7420241230020005,6,失,disqualified,福田稔希,,,,,
7420250108020005,2,欠,absent,阿部兼士,,,,,
